TaxonPath	TaxID	ResolutionSource
Bacteria;Pseudomonadati;Verrucomicrobiota;Opitutia;Opitutales;Opitutaceae;Lacunisphaera	0	unresolved
Bacteria;Pseudomonadati;Verrucomicrobiota;Opitutia;Opitutales;Opitutaceae;Lacunisphaera;Lacunisphaera anatis	1848773	assignment
Bacteria;Pseudomonadati;Verrucomicrobiota;Opitutia;Opitutales;Opitutaceae;Oleiharenicola	2100741	source_cache
Bacteria;Pseudomonadati;Verrucomicrobiota;Opitutia;Opitutales;Opitutaceae;Oleiharenicola;Oleiharenicola lentus	2508720	source_cache
Bacteria;Pseudomonadati;Verrucomicrobiota;Opitutia;Opitutales;Opitutaceae;Opitutus	178440	source_cache
Bacteria;Pseudomonadati;Verrucomicrobiota;Opitutia;Opitutales;Opitutaceae;Opitutus;Opitutus terrae	107709	source_cache
Bacteria;Pseudomonadati;Verrucomicrobiota;Opitutia;Puniceicoccales	415001	source_cache
Bacteria;Pseudomonadati;Verrucomicrobiota;Opitutia;Puniceicoccales;Cerasicoccaceae	3056374	source_cache
Bacteria;Pseudomonadati;Verrucomicrobiota;Opitutia;Puniceicoccales;Cerasicoccaceae;Cerasicoccus	0	unresolved
Bacteria;Pseudomonadati;Verrucomicrobiota;Opitutia;Puniceicoccales;Cerasicoccaceae;Cerasicoccus;Cerasicoccus frondis	490090	assignment
Bacteria;Pseudomonadati;Verrucomicrobiota;Spartobacteria	134549	source_cache
Bacteria;Pseudomonadati;Verrucomicrobiota;Spartobacteria;Chthoniobacterales	1836787	source_cache
Bacteria;Pseudomonadati;Verrucomicrobiota;Spartobacteria;Chthoniobacterales;Chthoniobacteraceae	1836792	source_cache
Bacteria;Pseudomonadati;Verrucomicrobiota;Spartobacteria;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter	295577	source_cache
Bacteria;Pseudomonadati;Verrucomicrobiota;Spartobacteria;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;Chthoniobacter flavus	191863	source_cache
Bacteria;Pseudomonadati;Verrucomicrobiota;Terrimicrobiia	2762271	source_cache
Bacteria;Pseudomonadati;Verrucomicrobiota;Terrimicrobiia;Terrimicrobiales	2762272	source_cache
Bacteria;Pseudomonadati;Verrucomicrobiota;Terrimicrobiia;Terrimicrobiales;Terrimicrobiaceae	2762316	source_cache
Bacteria;Pseudomonadati;Verrucomicrobiota;Terrimicrobiia;Terrimicrobiales;Terrimicrobiaceae;Terrimicrobium	1649503	source_cache
Bacteria;Pseudomonadati;Verrucomicrobiota;Terrimicrobiia;Terrimicrobiales;Terrimicrobiaceae;Terrimicrobium;Terrimicrobium sacchariphilum	690879	source_cache
Bacteria;Pseudomonadati;Verrucomicrobiota;Verrucomicrobiia	203494	source_cache
Bacteria;Pseudomonadati;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales	48461	source_cache
Bacteria;Pseudomonadati;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Verrucomicrobiaceae	203557	source_cache
Bacteria;Pseudomonadati;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Verrucomicrobiaceae;Brevifollis	0	unresolved
Bacteria;Pseudomonadati;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Verrucomicrobiaceae;Brevifollis;Brevifollis gellanilyticus	748831	assignment
Bacteria;Pseudomonadati;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Verrucomicrobiaceae;Haloferula	0	unresolved
Bacteria;Pseudomonadati;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Verrucomicrobiaceae;Haloferula;Haloferula helveola	490095	assignment
Bacteria;Pseudomonadati;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Verrucomicrobiaceae;Luteolibacter	0	unresolved
Bacteria;Pseudomonadati;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Verrucomicrobiaceae;Luteolibacter;Luteolibacter flavescens	1859460	assignment
Bacteria;Pseudomonadati;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter	48463	source_cache
Bacteria;Pseudomonadati;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;Prosthecobacter fluviatilis	445931	assignment
Bacteria;Pseudomonadati;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;Prosthecobacter vanneervenii	48466	assignment
Bacteria;Thermotogati	3384194	source_cache
Bacteria;Thermotogati;Deinococcota	1297	source_cache
Bacteria;Thermotogati;Deinococcota;Deinococci	188787	source_cache
Bacteria;Thermotogati;Deinococcota;Deinococci;Thermales	0	unresolved
Bacteria;Thermotogati;Deinococcota;Deinococci;Thermales;Thermaceae	0	unresolved
Bacteria;Thermotogati;Deinococcota;Deinococci;Thermales;Thermaceae;Allomeiothermus	0	unresolved
Bacteria;Thermotogati;Deinococcota;Deinococci;Thermales;Thermaceae;Allomeiothermus;Allomeiothermus silvanus	52022	assignment
Bacteria;Thermotogati;Synergistota	508458	source_cache
Bacteria;Thermotogati;Synergistota;Synergistia	649775	source_cache
Bacteria;Thermotogati;Synergistota;Synergistia;Synergistales	649776	source_cache
Bacteria;Thermotogati;Synergistota;Synergistia;Synergistales;Aminobacteriaceae	3029087	source_cache
Bacteria;Thermotogati;Synergistota;Synergistia;Synergistales;Aminobacteriaceae;Aminobacterium	81466	source_cache
Bacteria;Thermotogati;Synergistota;Synergistia;Synergistales;Aminobacteriaceae;Aminobacterium;Aminobacterium colombiense	81468	source_cache
Bacteria;Thermotogati;Synergistota;Synergistia;Synergistales;Synergistaceae	649777	source_cache
Bacteria;Thermotogati;Synergistota;Synergistia;Synergistales;Synergistaceae;Cloacibacillus	508459	source_cache
Bacteria;Thermotogati;Synergistota;Synergistia;Synergistales;Synergistaceae;Cloacibacillus;Cloacibacillus porcorum	1197717	source_cache
